eventid,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
201102120001,2011,2,12,India,Sundargarh,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201102120002,2011,2,12,India,Midnapore,Assassination,Government (General),Communist Party of India - Maoist (CPI-Maoist),Firearms
201102130014,2011,2,13,India,Midnapore,Hostage Taking (Kidnapping),Government (General),Communist Party of India - Maoist (CPI-Maoist),Firearms
201102140001,2011,2,14,India,Gaya,Bombing/Explosion,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201102140002,2011,2,14,India,Dantewada,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Melee
201102150009,2011,2,15,India,Baramulla,Armed Assault,Government (General),Unknown,Firearms
201102160004,2011,2,16,India,Koraput,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201102160005,2011,2,16,India,Malkangiri,Hostage Taking (Kidnapping),Government (General),Communist Party of India - Maoist (CPI-Maoist),Unknown
201102160006,2011,2,16,India,Sundargarh,Bombing/Explosion,Unknown,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201102160007,2011,2,16,India,Sundargarh,Bombing/Explosion,Unknown,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201102170012,2011,2,17,India,Gaya,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201102170013,2011,2,17,India,Gaya,Bombing/Explosion,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201102180003,2011,2,18,India,Saran,Bombing/Explosion,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201102180004,2011,2,18,India,Bandipore,Armed Assault,Government (General),Unknown,Firearms
201102180005,2011,2,18,India,Midnapore,Hostage Taking (Kidnapping),Government (General),Communist Party of India - Maoist (CPI-Maoist),Firearms
201102200003,2011,2,20,India,Midnapore,Armed Assault,Government (General),Communist Party of India - Maoist (CPI-Maoist),Firearms
201102210008,2011,2,21,India,Ukhrul,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives/Bombs/Dynamite
201102220005,2011,2,22,India,Khammam,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201102220006,2011,2,22,India,Khammam,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201102230008,2011,2,23,India,Midnapore,Bombing/Explosion,Government (General),Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201102250009,2011,2,25,India,Latehar,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201102260008,2011,2,26,India,Rajouri,Armed Assault,Police,Unknown,Firearms
201102260009,2011,2,26,India,,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201102270006,2011,2,27,India,Imphal,Bombing/Explosion,Business,People's United Liberation Front (PULF),Explosives/Bombs/Dynamite
201102280008,2011,2,28,India,Baramulla,Armed Assault,Business,Unknown,Firearms
201102280009,2011,2,28,India,Srinagar,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite
201102280010,2011,2,28,India,Chatra,Bombing/Explosion,Police,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103010006,2011,3,1,India,Jamui,Bombing/Explosion,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103010007,2011,3,1,India,Jamui,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103010025,2011,3,1,India,Jamui,Facility/Infrastructure Attack,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Sabotage Equipment
201103010026,2011,3,1,India,Jamui,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Sabotage Equipment
201103010027,2011,3,1,India,Jamui,Bombing/Explosion,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103020002,2011,3,2,India,Latehar,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201103020017,2011,3,2,India,Dima Hasao,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201103030001,2011,3,3,India,Midnapore,Hostage Taking (Kidnapping),Police,Communist Party of India - Maoist (CPI-Maoist),Unknown
201103030002,2011,3,3,India,Tinsukia,Hostage Taking (Kidnapping),Business,United Liberation Front of Assam (ULFA),Firearms
201103030011,2011,3,3,India,Dima Hasao,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201103040010,2011,3,4,India,Muzaffarpur,Armed Assault,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103050003,2011,3,5,India,Khammam,Armed Assault,Government (General),Communist Party of India - Maoist (CPI-Maoist),Melee
201103070003,2011,3,7,India,Nowgam,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201103070004,2011,3,7,India,Vishakhapatnam,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201103100015,2011,3,10,India,Imphal,Bombing/Explosion,Educational Institution,Kangleipak Communist Party (KCP),Explosives/Bombs/Dynamite
201103120013,2011,3,12,India,Palamau,Armed Assault,Terrorists/Non-State Militia,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103120014,2011,3,12,India,Gadchiroli,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140006,2011,3,14,India,Guwahati,Bombing/Explosion,Government (General),United Liberation Front of Assam (ULFA),Explosives/Bombs/Dynamite
201103140007,2011,3,14,India,Gaya,Bombing/Explosion,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103140008,2011,3,14,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140009,2011,3,14,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140010,2011,3,14,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140011,2011,3,14,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140012,2011,3,14,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140022,2011,3,14,India,Gadchiroli,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Melee
201103140023,2011,3,14,India,Kokrajhar,Armed Assault,Military,National Democratic Front of Bodoland (NDFB),Firearms
201103140024,2011,3,14,India,Dantewada,Unknown,Police,Communist Party of India - Maoist (CPI-Maoist),Unknown
201103140025,2011,3,14,India,Khunti,Armed Assault,Police,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103140026,2011,3,14,India,Gaya,Bombing/Explosion,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103140027,2011,3,14,India,Gaya,Facility/Infrastructure Attack,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103150007,2011,3,15,India,Hazaribag,Facility/Infrastructure Attack,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103170001,2011,3,17,India,Palamau,Facility/Infrastructure Attack,Transportation,People's Liberation Front of India,Incendiary
201103170002,2011,3,17,India,Gaya,Unarmed Assault,Government (General),Communist Party of India - Maoist (CPI-Maoist),Melee
201103170003,2011,3,17,India,Gaya,Facility/Infrastructure Attack,Government (General),Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103170004,2011,3,17,India,Malkangiri,Armed Assault,Religious Figures/Institutions,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103170007,2011,3,17,India,Latehar,Hostage Taking (Kidnapping),Business,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103180002,2011,3,18,India,West Singhbhum,Bombing/Explosion,Food or Water Supply,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103190004,2011,3,19,India,Gaya,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103200002,2011,3,20,India,Gadchiroli,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201103200015,2011,3,20,India,Raj Nandgaon,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103210001,2011,3,21,India,East Garo Hills,Armed Assault,Police,Garo National Liberation Army,Firearms
201103210002,2011,3,21,India,Raipur,Armed Assault,Government (General),Communist Party of India - Maoist (CPI-Maoist),Firearms
201103210004,2011,3,21,India,Raj Nandgaon,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103220017,2011,3,22,India,East Champaran,Facility/Infrastructure Attack,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103220018,2011,3,22,India,,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201103230001,2011,3,23,India,Midnapore,Armed Assault,Terrorists/Non-State Militia,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103240001,2011,3,24,India,Aurangabad,Bombing/Explosion,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103240012,2011,3,24,India,Aurangabad,Bombing/Explosion,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103240015,2011,3,24,India,Raj Nandgaon,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201103250005,2011,3,25,India,Gaya,Bombing/Explosion,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201103250013,2011,3,25,India,Gaya,Facility/Infrastructure Attack,Terrorists/Non-State Militia,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103270004,2011,3,27,India,Ajmer,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201103270005,2011,3,27,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201103280018,2011,3,28,India,Imphal,Bombing/Explosion,Educational Institution,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Explosives/Bombs/Dynamite
201103280024,2011,3,28,India,Sitamarhi,Armed Assault,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201103300006,2011,3,30,India,Pulwama,Armed Assault,Government (General),Hizbul Mujahideen (HM),Firearms
201103300007,2011,3,30,India,Imphal,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite
201103300008,2011,3,30,India,Thoubal,Assassination,Government (General),Unknown,Firearms
201103300009,2011,3,30,India,Gadchiroli,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201104010005,2011,4,1,India,Dhubri,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201104010006,2011,4,1,India,Gumla,Armed Assault,Business,People's Liberation Front of India,Melee
201104020003,2011,4,2,India,Guwahati,Armed Assault,Police,Karbi People's Liberation Tigers (KPLT),Firearms
201104020004,2011,4,2,India,Udalguri,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201104020005,2011,4,2,India,Malkangiri,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201104020006,2011,4,2,India,Midnapore,Armed Assault,Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Melee
201104030005,2011,4,3,India,Nalbari,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201104030006,2011,4,3,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201104040002,2011,4,4,India,Kokrajhar,Unknown,Police,National Democratic Front of Bodoland (NDFB),Unknown
201104040003,2011,4,4,India,Aurangabad,Armed Assault,Business,Communist Party of India - Maoist (CPI-Maoist),Unknown
201104040004,2011,4,4,India,Imphal,Armed Assault,Telecommunication,Kangleipak Communist Party (KCP),Firearms
201104040005,2011,4,4,India,,Armed Assault,Government (General),Unknown,Firearms
201104040006,2011,4,4,India,Midnapore,Armed Assault,Government (General),Communist Party of India - Maoist (CPI-Maoist),Melee
201104050016,2011,4,5,India,Kupwara,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary
201104050017,2011,4,5,India,Imphal,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite
201104050018,2011,4,5,India,Puruliya,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201104060003,2011,4,6,India,Chatra,Armed Assault,Business,Tritiya Prastuti Committee (India),Firearms
201104060004,2011,4,6,India,Imphal,Armed Assault,Police,Unknown,Firearms
201104060005,2011,4,6,India,Imphal,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite
201104060007,2011,4,6,India,South Garo Hills,Armed Assault,Business,Garo National Liberation Army,Firearms
201104070006,2011,4,7,India,Gumla,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201104070007,2011,4,7,India,Ranchi,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite
201104080006,2011,4,8,India,Srinagar,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite
201104080007,2011,4,8,India,Palamau,Hostage Taking (Kidnapping),Educational Institution,Communist Party of India - Maoist (CPI-Maoist),Unknown
201104080008,2011,4,8,India,Simdega,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
201104090012,2011,4,9,India,Bandwan,Unarmed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Melee
201104090013,2011,4,9,India,Midnapore,Bombing/Explosion,Government (General),Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201104100008,2011,4,10,India,Kupwara,Facility/Infrastructure Attack,Government (General),Unknown,Incendiary
201104100009,2011,4,10,India,Latehar,Hostage Taking (Kidnapping),Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201104100010,2011,4,10,India,Imphal,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite
201104110013,2011,4,11,India,Palamau,Facility/Infrastructure Attack,Business,People's Liberation Front of India,Incendiary
201104120004,2011,4,12,India,Nagaon,Bombing/Explosion,Transportation,Unknown,Explosives/Bombs/Dynamite
201104120005,2011,4,12,India,Bokaro,Hostage Taking (Kidnapping),Government (General),Communist Party of India - Maoist (CPI-Maoist),Melee
201104120006,2011,4,12,India,Hazaribag,Bombing/Explosion,Police,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201104120007,2011,4,12,India,Imphal,Facility/Infrastructure Attack,Business,Unknown,Incendiary
201104130006,2011,4,13,India,Latehar,Armed Assault,Private Citizens & Property,Communist Party of India - Maoist (CPI-Maoist),Firearms
201104140008,2011,4,14,India,Dantewada,Armed Assault,Military,Communist Party of India - Maoist (CPI-Maoist),Firearms
201104140009,2011,4,14,India,East Garo Hills,Bombing/Explosion,Business,Garo National Liberation Army,Explosives/Bombs/Dynamite
201104150010,2011,4,15,India,Budgam,Armed Assault,Private Citizens & Property,Unknown,Firearms
201104150011,2011,4,15,India,Ukhrul,Unknown,Government (General),National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Unknown
201104160004,2011,4,16,India,Khammam,Bombing/Explosion,Telecommunication,Communist Party of India - Maoist (CPI-Maoist),Explosives/Bombs/Dynamite
201104160005,2011,4,16,India,Khammam,Facility/Infrastructure Attack,Transportation,Communist Party of India - Maoist (CPI-Maoist),Sabotage Equipment
